page_title	pl_title
三浦義同	上杉顕定
三浦義同	北条早雲
三浦義同	大森氏頼
三浦義同	大森藤頼
三浦義同	太田資康
三浦義同	太田道灌
三浦義同	山内上杉家
三浦義意	三浦義同
三浦義意	上杉朝良
三浦義意	北条早雲
三浦義意	真里谷信勝
三浦義意	真里谷恕鑑
三浦義意	足利政氏
三浦貞久	三浦貞勝
三浦貞久	三浦貞広
三浦貞久	三浦貞盛
三浦貞久	尼子国久
三浦貞久	尼子晴久
三浦貞久	植木秀長
三浦貞勝	三村家親
三浦貞勝	三浦桃寿丸
三浦貞勝	三浦貞久
三浦貞勝	三浦貞広
三浦貞勝	宇喜多直家
三浦貞勝	毛利氏
三浦貞勝	浦上宗景
三浦貞勝	牧尚春
三浦貞広	三村元親
三浦貞広	三村家親
三浦貞広	三浦貞久
三浦貞広	三浦貞勝
三浦貞広	三浦貞盛
三浦貞広	宇喜多直家
三浦貞広	山中幸盛
三浦貞広	毛利元就
三浦貞広	毛利氏
三浦貞広	浦上宗景
三浦貞広	浦上氏
三浦貞広	牧尚春
三浦貞盛	三村家親
三浦貞盛	三浦貞久
三浦貞盛	三浦貞勝
三浦貞盛	宇喜多直家
三浦貞盛	毛利元就
三浦重成	徳川家康
三浦重成	徳川秀忠
三浦重成	豊臣秀吉
三浦高救	三浦時高
三浦高救	三浦義同
三浦高救	上杉持朝
三浦高救	大森氏頼
三浦高救	太田道灌
三淵光行	三淵秋豪
三淵光行	三淵藤英
三淵光行	徳川家康
三淵光行	明智光秀
三淵光行	細川幽斎
三淵光行	織田信長
三淵光行	郡宗保
三淵晴員	三淵秋豪
三淵晴員	三淵藤英
三淵晴員	武田信高_(若狭武田氏)
三淵晴員	細川元常
三淵晴員	細川元有
三淵晴員	細川幽斎
三淵晴員	細川晴元
三淵晴員	足利義昭
三淵秋豪	三淵光行
三淵秋豪	三淵秋豪
三淵秋豪	三淵藤英
三淵秋豪	岩成友通
三淵秋豪	明智光秀
三淵秋豪	柴田勝家
三淵秋豪	細川幽斎
三淵秋豪	織田信長
三淵秋豪	足利義昭
三淵藤英	三好氏
三淵藤英	三淵光行
三淵藤英	三淵晴員
三淵藤英	三淵秋豪
三淵藤英	和田惟政
三淵藤英	岩成友通
三淵藤英	徳川家康
三淵藤英	明智光秀
三淵藤英	朝倉義景
三淵藤英	松永久秀
三淵藤英	柴田勝家
三淵藤英	細川幽斎
三淵藤英	織田信長
三淵藤英	足利義昭
三田氏宗	上杉顕定
三田氏宗	山内上杉家
三田氏宗	長尾能景
三田綱秀	上杉憲政
三田綱秀	上杉謙信
三田綱秀	北条氏照
三田綱秀	太田資正
三田綱秀	山内上杉家
三葉忠継	島津実久
三葉忠継	島津忠辰
三葉忠継	豊臣秀吉
三輪吉高	三好吉房
三輪吉高	北畠具教
三輪吉高	小坂雄吉
三輪吉高	蜂須賀正勝
三輪吉高	豊臣秀吉
三輪吉高	豊臣秀次
三雲定持	三雲成持
三雲定持	三雲賢持
三雲定持	六角定頼
三雲定持	六角義治
三雲定持	六角義賢
三雲定持	浅井長政
三雲定持	織田信長
三雲定持	蒲生定秀
三雲成持	三雲定持
三雲成持	三雲賢持
三雲成持	佐久間信盛
三雲成持	六角定頼
三雲成持	六角義賢
三雲成持	戦国大名
三雲成持	浅井長政
三雲成持	滝川雄利
三雲成持	織田信長
三雲成持	織田信雄
三雲成持	蒲生氏郷
三雲賢持	三雲定持
三雲賢持	三雲成持
上井兼政	上井秀秋
上井兼政	上井覚兼
上井兼政	伊集院忠真
上井兼政	島津義弘
上井兼政	平田増宗
上井秀秋	上井兼政
上井秀秋	上井覚兼
上井秀秋	上井里兼
上井秀秋	島津義弘
上井覚兼	上井秀秋
上井覚兼	北郷三久
上井覚兼	吉利忠澄
上井覚兼	島津以久
上井覚兼	島津家久
上井覚兼	島津忠仍
上井覚兼	島津義久
上井覚兼	島津義弘
上井覚兼	島津貴久
上井覚兼	平田増宗
上井覚兼	桂忠詮
上井覚兼	肝付兼固
上井覚兼	肝付兼続
上井覚兼	豊臣秀長
上井里兼	上井秀秋
上井里兼	上井覚兼
上井里兼	島津義弘
上井里兼	諏訪頼水
上別府宮内少輔	伊東祐信
上別府宮内少輔	伊東祐安
上別府宮内少輔	戦国大名
上別府宮内少輔	永池筑後
上別府宮内少輔	長倉伴九郎
上原元秀	上原賢家
上原元秀	上原高家
上原元秀	六角高頼
上原元秀	内藤氏
上原元秀	安富元家
上原元秀	畠山尚順
上原元秀	畠山政長
上原元秀	畠山義豊
上原元秀	細川政元
上原元秀	薬師寺元長
上原尚近	伊東祐兵
上原尚近	伊東義祐
上原尚近	島津忠良
上原尚近	島津義久
上原尚近	島津貴久
上原尚近	福永祐友
上原尚近	豊臣秀吉
上原賢家	上原元秀
上原賢家	上原高家
上原賢家	六角高頼
上原賢家	安富元家
上原賢家	細川政元
上原賢家	赤沢朝経
上原高家	上原元秀
上原高家	上原賢家
上原高家	内藤氏
上原高家	多賀高忠
上原高家	斯波氏
上原高家	斯波義寛
上原高家	朝倉貞景_(9代当主)
上原高家	細川政元
上原高家	赤沢朝経
上山満兼	上山義房
上山満兼	伊達輝宗
上山満兼	最上義光
上山満兼	最上義守
上山満兼	最上義康
上山満兼	氏家守棟
上山義房	上山満兼
上山義房	伊達稙宗
上山義房	寒河江孝広
上山義房	最上義光
上山義房	最上義守
上山義房	最上義定
上月景貞	堀秀政
上月景貞	宇喜多直家
上月景貞	尼子勝久
上月景貞	山中幸盛
上月景貞	平岡頼勝
上月景貞	戦国大名
上月景貞	櫛橋伊定
上月景貞	毛利氏
上月景貞	江原親次
上月景貞	浅野長政
上月景貞	織田信長
上月景貞	豊臣秀吉
上月景貞	赤松政元
上月景貞	赤松政範
上月景貞	黒田孝高
上月景貞	黒田長政
上杉定実	上杉房能
上杉定実	上杉謙信
上杉定実	上杉顕定
上杉定実	上条定憲
上杉定実	上条政繁
上杉定実	中条藤資
上杉定実	伊達実元
上杉定実	伊達尚宗
上杉定実	伊達稙宗
上杉定実	宇佐美定満
上杉定実	山本寺上杉家
上杉定実	山本寺定長
上杉定実	山本寺景長
上杉定実	山浦景国
上杉定実	揚北衆
上杉定実	畠山義春
上杉定実	長尾晴景
上杉定実	長尾為景
上杉定実	長尾能景
上杉定実	黒田秀忠
上杉憲勝	上杉持朝
上杉憲勝	上杉朝定_(扇谷上杉家)
上杉憲勝	上杉朝興
上杉憲勝	上杉朝良
上杉憲勝	上杉謙信
上杉憲勝	加賀爪忠澄
上杉憲勝	加賀爪政尚
上杉憲勝	北条氏康
上杉憲勝	太田資正
上杉憲勝	山内上杉家
上杉憲勝	武田信玄
上杉憲勝	深谷上杉家
上杉憲寛	上杉憲房_(戦国時代)
上杉憲寛	上杉憲政
上杉憲寛	上杉憲盛
上杉憲寛	上杉憲賢
上杉憲寛	上杉景勝
上杉憲寛	上杉景虎
上杉憲寛	上杉朝興
上杉憲寛	上杉氏憲_(深谷上杉氏)
上杉憲寛	上杉謙信
上杉憲寛	上杉顕定
上杉憲寛	上杉顕実
上杉憲寛	宇都宮成綱
上杉憲寛	山内上杉家
上杉憲寛	深谷上杉家
上杉憲寛	真里谷信政
上杉憲寛	足利政氏
上杉憲寛	足利晴氏
上杉憲寛	足利義明
上杉憲寛	足利高基
上杉憲房_(戦国時代)	上杉憲寛
上杉憲房_(戦国時代)	上杉憲政
上杉憲房_(戦国時代)	上杉憲盛
上杉憲房_(戦国時代)	上杉憲賢
上杉憲房_(戦国時代)	上杉景勝
上杉憲房_(戦国時代)	上杉景虎
上杉憲房_(戦国時代)	上杉朝興
上杉憲房_(戦国時代)	上杉氏憲_(深谷上杉氏)
上杉憲房_(戦国時代)	上杉謙信
上杉憲房_(戦国時代)	上杉顕定
上杉憲房_(戦国時代)	上杉顕実
上杉憲房_(戦国時代)	上条定憲
上杉憲房_(戦国時代)	北条氏綱
上杉憲房_(戦国時代)	山内上杉家
上杉憲房_(戦国時代)	戦国大名
上杉憲房_(戦国時代)	武田信虎
上杉憲房_(戦国時代)	深谷上杉家
上杉憲房_(戦国時代)	足利成氏
上杉憲房_(戦国時代)	足利高基
上杉憲房_(戦国時代)	長尾景春
上杉憲房_(戦国時代)	長尾為景
上杉憲政	上杉憲寛
上杉憲政	上杉憲房_(戦国時代)
上杉憲政	上杉憲盛
上杉憲政	上杉憲賢
上杉憲政	上杉憲重
上杉憲政	上杉景勝
上杉憲政	上杉景虎
上杉憲政	上杉朝定_(扇谷上杉家)
上杉憲政	上杉氏憲_(深谷上杉氏)
上杉憲政	上杉謙信
上杉憲政	上杉顕定
上杉憲政	上杉顕実
上杉憲政	今川義元
上杉憲政	佐竹義昭
上杉憲政	倉賀野尚行
上杉憲政	北条氏康
上杉憲政	北条氏秀
上杉憲政	北条綱成
上杉憲政	大石綱元
上杉憲政	山内上杉家
上杉憲政	本庄実忠
上杉憲政	本間近江守
上杉憲政	村上義清
上杉憲政	柿崎憲家
上杉憲政	横瀬氏
上杉憲政	武田信玄
上杉憲政	武田信虎
上杉憲政	武田勝頼
上杉憲政	沼田顕泰
上杉憲政	海野棟綱
上杉憲政	深谷上杉家
上杉憲政	簗田晴助
上杉憲政	諏訪頼重_(戦国時代)
上杉憲政	足利晴氏
上杉憲政	足利義氏_(古河公方)
上杉憲政	足利高基
上杉憲政	里見義堯
上杉憲政	長尾当長
上杉憲政	長尾憲景
上杉憲政	長尾氏
上杉憲盛	上杉憲政
上杉憲盛	上杉憲賢
上杉憲盛	上杉氏憲_(深谷上杉氏)
上杉憲盛	上杉謙信
上杉憲盛	北条氏邦
上杉憲盛	太田資正
上杉憲盛	太田資顕
上杉憲盛	山内上杉家
上杉憲盛	成田氏長
上杉憲盛	成田長忠
上杉憲盛	成田長泰
上杉憲盛	深谷上杉家
上杉憲盛	由良成繁
上杉憲盛	秋元景朝
上杉憲賢	上杉憲盛
上杉憲賢	北条氏康
上杉憲賢	山内上杉家
上杉憲賢	横瀬泰繁
上杉憲賢	深谷上杉家
上杉憲重	上杉憲政
上杉憲重	上杉景勝
上杉憲重	上杉景虎
上杉憲重	上杉謙信
上杉憲重	山内上杉家
上杉房能	上杉定実
上杉房能	上杉顕定
上杉房能	上条定憲
上杉房能	上条政繁
上杉房能	山内上杉家
上杉房能	山本寺上杉家
上杉房能	山本寺定長
上杉房能	山本寺景長
上杉房能	山浦景国
上杉房能	畠山義春
上杉房能	長尾為景
上杉房能	長尾能景
上杉持朝	三浦時高
上杉持朝	三浦義同
上杉持朝	三浦高救
上杉持朝	上杉憲勝
上杉持朝	上杉朝定_(扇谷上杉家)
上杉持朝	上杉朝興
上杉持朝	上杉朝良
上杉持朝	加賀爪忠澄
上杉持朝	加賀爪政尚
上杉持朝	大森氏頼
上杉持朝	太田資清
上杉持朝	太田道灌
上杉持朝	足利成氏
上杉景信	上杉定実
上杉景信	上杉景勝
上杉景信	上杉景虎
上杉景信	上杉謙信
上杉景信	山内上杉家
上杉景信	山本寺上杉家
上杉景信	山本寺定長
上杉景信	山浦景国
上杉景信	本庄繁長
上杉景信	河田長親
上杉景信	長尾憲長
上杉景信	長尾房景
上杉景信	長尾房長
上杉景信	長尾政景
上杉景信	長尾景隆
上杉景信	長尾晴景
上杉景信	長尾為景
上杉景信	長尾能景
上杉景信	長尾重景
上杉景勝	上杉憲寛
上杉景勝	上杉憲房_(戦国時代)
上杉景勝	上杉憲政
上杉景勝	上杉憲盛
上杉景勝	上杉憲賢
上杉景勝	上杉景信
上杉景勝	上杉景勝
上杉景勝	上杉景虎
上杉景勝	上杉氏憲_(深谷上杉氏)
上杉景勝	上杉謙信
上杉景勝	上杉顕定
上杉景勝	上杉顕実
上杉景勝	中村一氏
上杉景勝	伊達政宗
上杉景勝	佐々成政
上杉景勝	佐竹義宣_(右京大夫)
上杉景勝	佐竹義重_(十八代当主)
上杉景勝	前田利家
上杉景勝	前田利益
上杉景勝	前田利長
上杉景勝	前田玄以
上杉景勝	北条氏直
上杉景勝	吉江資堅
上杉景勝	堀尾吉晴
上杉景勝	増田長盛
上杉景勝	大内義隆
上杉景勝	大谷吉継
上杉景勝	宇喜多秀家
上杉景勝	安田能元
上杉景勝	小早川秀秋
上杉景勝	小早川隆景
上杉景勝	山内上杉家
上杉景勝	山浦景国
上杉景勝	徳川家康
上杉景勝	徳川秀忠
上杉景勝	志駄義秀
上杉景勝	斎藤朝信
上杉景勝	新発田重家
上杉景勝	最上義光
上杉景勝	本庄繁長
上杉景勝	柴田勝家
上杉景勝	椎名康胤
上杉景勝	武田信玄
上杉景勝	武田勝頼
上杉景勝	毛利輝元
上杉景勝	水原親憲
上杉景勝	河田長親
上杉景勝	浅野長政
上杉景勝	深谷上杉家
上杉景勝	清野長範
上杉景勝	甘糟景継
上杉景勝	生駒親正
上杉景勝	畠山義春
上杉景勝	直江兼続
上杉景勝	真田昌幸
上杉景勝	石田三成
上杉景勝	結城秀康
上杉景勝	織田信長
上杉景勝	蘆名盛氏
上杉景勝	蘆名盛隆
上杉景勝	豊臣秀保
上杉景勝	豊臣秀勝
上杉景勝	豊臣秀吉
上杉景勝	豊臣秀次
上杉景勝	豊臣秀長
上杉景勝	豊臣秀頼
上杉景勝	長尾憲長
上杉景勝	長尾房景
上杉景勝	長尾房長
上杉景勝	長尾政景
上杉景勝	長尾景隆
上杉景勝	長尾晴景
上杉景勝	長尾氏
上杉景勝	長尾為景
上杉景勝	長尾能景
上杉景勝	長尾重景
上杉景勝	長束正家
上杉景勝	須田長義
上杉景勝	高梨頼親
上杉景虎	上杉憲寛
上杉景虎	上杉憲房_(戦国時代)
上杉景虎	上杉憲政
上杉景虎	上杉憲盛
上杉景虎	上杉憲賢
上杉景虎	上杉景信
上杉景虎	上杉景勝
上杉景虎	上杉氏憲_(深谷上杉氏)
上杉景虎	上杉謙信
上杉景虎	上杉顕定
上杉景虎	上杉顕実
上杉景虎	上条政繁
上杉景虎	今川氏真
上杉景虎	北条幻庵
上杉景虎	北条景広
上杉景虎	北条氏光
上杉景虎	北条氏康
上杉景虎	北条氏忠
上杉景虎	北条氏政
上杉景虎	北条氏照
上杉景虎	北条氏秀
上杉景虎	北条氏規
上杉景虎	北条氏邦
上杉景虎	北条綱成
上杉景虎	北条高広
上杉景虎	堀江宗親
上杉景虎	太田源五郎
上杉景虎	山内上杉家
上杉景虎	山本寺上杉家
上杉景虎	山浦景国
上杉景虎	揚北衆
上杉景虎	斎藤朝信
上杉景虎	本庄秀綱
上杉景虎	武田信玄
上杉景虎	武田勝頼
上杉景虎	深谷上杉家
上杉景虎	畠山義春
上杉景虎	直江信綱
上杉景虎	直江景綱
上杉景虎	神余親綱
上杉景虎	織田信長
上杉景虎	足利義昭
上杉景虎	長尾政景
上杉朝定_(扇谷上杉家)	上杉憲勝
上杉朝定_(扇谷上杉家)	上杉憲政
上杉朝定_(扇谷上杉家)	上杉持朝
上杉朝定_(扇谷上杉家)	上杉朝興
上杉朝定_(扇谷上杉家)	上杉朝良
上杉朝定_(扇谷上杉家)	上杉謙信
上杉朝定_(扇谷上杉家)	今川義元
上杉朝定_(扇谷上杉家)	加賀爪忠澄
